Organization_ID,Industry,Company_Size,Employee_Count,AI_Tool,Adoption_Year,AI_Investment_USD,Productivity_Gain_Percent,Annual_Savings_USD,Satisfaction_Score,AI_Usage_Hours_Per_Week,ROI_Percent,Adoption_Status
ORG_930,Finance,Large,8013,ChatGPT,2025,251845,15.7,221220.57,10,14.97,87.84,Slow Adopter
ORG_931,Education,Medium,431,ChatGPT,2023,71964,33.62,164746.76,10,23.43,228.93,Early Adopter
ORG_932,Finance,Small,64,ChatGPT,2025,21824,22.94,41238.66,6,4.35,188.96,Slow Adopter
ORG_933,Retail,Small,186,Midjourney,2021,11071,21.36,16791.7,10,7.71,151.67,Slow Adopter
ORG_934,Education,Medium,415,ChatGPT,2023,45218,30.6,56222.79,5,18.2,124.34,Early Adopter
ORG_935,Manufacturing,Medium,368,Claude,2025,81454,12.82,226680.96,3,11.95,278.29,Slow Adopter
ORG_936,Education,Small,196,ChatGPT,2024,15644,29.17,23843.94,6,28.52,152.42,Early Adopter
ORG_937,Retail,Small,113,Copilot,2024,17912,37.26,43560.25,8,34.86,243.19,AI Leader
ORG_938,Healthcare,Medium,356,Claude,2023,47229,20.2,110778.48,9,7.96,234.56,Slow Adopter
ORG_939,Education,Large,6740,ChatGPT,2024,240426,18.36,355474.05,10,14.83,147.85,Slow Adopter
ORG_940,Retail,Small,114,ChatGPT,2026,19122,16.91,14632.27,9,25.15,76.52,Early Adopter
ORG_941,Retail,Small,160,ChatGPT,2023,22659,31.27,44937.04,10,16.45,198.32,Early Adopter
ORG_942,IT,Small,69,Copilot,2025,22836,36.6,19252.21,4,35.28,84.31,AI Leader
ORG_943,IT,Small,56,Gemini,2025,8926,31.79,7780.08,4,29.7,87.16,Early Adopter
ORG_944,Retail,Small,160,ChatGPT,2023,16931,26.23,12501.24,10,27.7,73.84,Early Adopter
ORG_945,IT,Small,76,Claude,2026,18009,19.1,49913.41,9,14.23,277.16,Slow Adopter
ORG_946,Finance,Medium,663,ChatGPT,2024,44396,23.68,89626.37,8,31.19,201.88,AI Leader
ORG_947,Education,Small,106,ChatGPT,2025,15157,26.76,31152.99,5,26.62,205.54,Early Adopter
ORG_948,Education,Medium,695,ChatGPT,2025,37030,28.01,43832.0,7,7.31,118.37,Slow Adopter
ORG_949,IT,Medium,811,Copilot,2025,100493,30.92,201225.16,7,16.78,200.24,Early Adopter
ORG_950,Healthcare,Medium,211,ChatGPT,2025,5000,39.41,10065.52,4,37.88,201.31,AI Leader
ORG_951,Education,Medium,983,Midjourney,2021,81485,36.32,178843.49,10,32.26,219.48,AI Leader
ORG_952,IT,Large,4653,ChatGPT,2023,277683,24.42,733224.13,5,24.39,264.05,Early Adopter
ORG_953,IT,Small,148,ChatGPT,2023,6637,22.96,13968.0,3,6.84,210.46,Slow Adopter
ORG_954,Healthcare,Large,8235,Gemini,2023,206399,30.54,180634.65,6,17.13,87.52,Early Adopter
ORG_955,Finance,Small,173,Claude,2023,22014,13.66,47227.04,7,19.81,214.53,Early Adopter
ORG_956,Retail,Small,177,Midjourney,2023,14313,33.89,24881.03,6,12.5,173.84,Slow Adopter
ORG_957,Retail,Large,5129,ChatGPT,2026,313364,7.93,843358.64,8,7.13,269.13,Slow Adopter
ORG_958,Finance,Large,6526,ChatGPT,2023,302182,38.18,671264.64,7,37.13,222.14,AI Leader
ORG_959,Manufacturing,Small,160,ChatGPT,2026,12535,41.55,21782.46,3,34.73,173.77,AI Leader
ORG_960,Finance,Medium,350,Midjourney,2020,23028,27.37,52063.28,8,29.1,226.09,Early Adopter
ORG_961,Finance,Medium,576,Midjourney,2024,69272,20.08,57119.26,7,11.36,82.46,Slow Adopter
ORG_962,Finance,Medium,822,Copilot,2021,75284,36.97,140637.45,10,36.7,186.81,AI Leader
ORG_963,Retail,Small,186,ChatGPT,2025,13396,30.06,22569.16,3,13.78,168.48,Slow Adopter
ORG_964,Retail,Large,6212,ChatGPT,2026,462315,13.83,1280234.13,5,4.55,276.92,Slow Adopter
ORG_965,Retail,Small,132,Midjourney,2026,24321,24.14,52571.55,5,36.04,216.16,AI Leader
ORG_966,Retail,Small,87,Gemini,2025,22005,23.82,36202.05,8,12.94,164.52,Slow Adopter
ORG_967,Education,Small,123,ChatGPT,2024,17292,27.79,26348.08,4,38.58,152.37,AI Leader
ORG_968,Manufacturing,Small,144,Copilot,2026,14936,13.21,14518.22,4,9.86,97.2,Slow Adopter
ORG_969,Healthcare,Medium,758,Copilot,2025,48563,19.94,82188.49,3,17.87,169.24,Early Adopter
ORG_970,Finance,Large,7208,Gemini,2022,175290,20.75,194587.88,10,19.22,111.01,Early Adopter
ORG_971,Healthcare,Large,7028,Copilot,2020,297165,18.05,478692.18,8,18.09,161.09,Early Adopter
ORG_972,Healthcare,Small,188,Copilot,2026,21255,34.36,35244.12,6,36.45,165.82,AI Leader
ORG_973,Manufacturing,Small,159,ChatGPT,2024,14563,29.75,27938.33,4,21.71,191.84,Early Adopter
ORG_974,Manufacturing,Large,3548,Claude,2022,322943,34.66,863026.8,5,37.29,267.24,AI Leader
ORG_975,Education,Small,198,Gemini,2020,19048,22.39,38019.37,5,22.86,199.6,Early Adopter
ORG_976,Finance,Medium,744,Copilot,2023,105338,23.5,152180.5,5,19.7,144.47,Early Adopter
ORG_977,IT,Small,22,Midjourney,2022,12591,27.27,24871.27,4,19.8,197.53,Early Adopter
ORG_978,Retail,Small,133,Copilot,2025,13391,20.23,13598.73,7,29.05,101.55,Early Adopter
ORG_979,Education,Small,110,Copilot,2020,18261,17.66,41384.63,6,12.2,226.63,Slow Adopter
ORG_980,Manufacturing,Small,123,Copilot,2022,9746,22.72,22257.25,5,21.76,228.37,Early Adopter
ORG_981,Healthcare,Small,152,ChatGPT,2026,25953,22.24,37331.34,10,11.13,143.84,Slow Adopter
ORG_982,Education,Large,3179,Gemini,2023,252912,22.81,610961.24,8,3.88,241.57,Slow Adopter
ORG_983,Manufacturing,Small,29,Gemini,2026,7777,24.93,13426.61,10,25.54,172.65,Early Adopter
ORG_984,Manufacturing,Medium,476,Copilot,2024,72400,25.37,122292.51,8,26.31,168.91,Early Adopter
ORG_985,Healthcare,Small,120,Claude,2022,12630,19.52,14937.57,8,21.26,118.27,Early Adopter
ORG_986,Manufacturing,Medium,712,Gemini,2023,44041,13.91,86130.03,10,6.7,195.57,Slow Adopter
ORG_987,Finance,Large,7018,Midjourney,2022,148034,21.4,384009.26,9,30.94,259.41,AI Leader
ORG_988,Healthcare,Medium,384,Copilot,2023,68983,8.26,143678.0,8,9.44,208.28,Slow Adopter
ORG_989,Education,Large,5599,ChatGPT,2024,282763,33.09,702334.45,10,25.36,248.38,Early Adopter
ORG_990,Healthcare,Small,146,ChatGPT,2026,13340,31.44,33077.35,3,29.1,247.96,Early Adopter
ORG_991,IT,Small,186,ChatGPT,2026,11853,24.45,23154.86,6,10.18,195.35,Slow Adopter
ORG_992,Retail,Medium,367,ChatGPT,2026,102854,24.54,154361.79,9,31.79,150.08,AI Leader
ORG_993,Finance,Small,82,Gemini,2020,12350,27.96,31295.42,3,24.39,253.4,Early Adopter
ORG_994,Healthcare,Medium,953,Claude,2024,86953,30.46,106952.66,9,39.95,123.0,AI Leader
ORG_995,Manufacturing,Small,132,Copilot,2022,17696,13.22,22332.74,5,17.64,126.2,Early Adopter
ORG_996,Finance,Small,113,Gemini,2023,16334,17.06,11692.08,8,10.36,71.58,Slow Adopter
ORG_997,IT,Small,48,Gemini,2026,24265,47.5,63903.81,8,31.49,263.36,AI Leader
ORG_998,Finance,Medium,504,ChatGPT,2026,73574,41.99,178274.78,7,39.95,242.31,AI Leader
ORG_999,Finance,Large,8594,ChatGPT,2025,401719,26.03,386525.96,7,14.01,96.22,Slow Adopter
ORG_1000,Manufacturing,Medium,205,ChatGPT,2021,81001,22.5,148862.97,6,17.06,183.78,Early Adopter
ORG_1001,Finance,Small,199,Claude,2025,16785,19.97,19533.73,10,13.47,116.38,Slow Adopter
ORG_1002,IT,Large,5826,ChatGPT,2025,76564,17.62,123024.59,7,28.3,160.68,Early Adopter
ORG_1003,IT,Large,7147,Claude,2023,311675,24.45,328932.4,7,14.72,105.54,Slow Adopter
ORG_1004,Manufacturing,Medium,588,Claude,2026,110877,28.98,105602.81,7,13.36,95.24,Slow Adopter
ORG_1005,IT,Large,2186,ChatGPT,2021,226868,11.9,386349.89,6,3.1,170.3,Slow Adopter
ORG_1006,Education,Small,196,ChatGPT,2024,10816,35.55,29107.76,7,38.37,269.12,AI Leader
ORG_1007,Manufacturing,Large,3212,ChatGPT,2026,179970,13.98,323580.45,3,3.94,179.8,Slow Adopter
ORG_1008,Education,Small,101,Gemini,2025,7945,25.12,8567.77,4,9.99,107.84,Slow Adopter
ORG_1009,Retail,Small,191,Claude,2026,20132,21.17,16262.98,4,13.53,80.78,Slow Adopter
ORG_1010,Education,Small,53,Midjourney,2021,23581,29.2,45406.56,5,16.44,192.56,Early Adopter
ORG_1011,Healthcare,Small,183,ChatGPT,2023,14389,22.18,21814.63,4,20.36,151.61,Early Adopter
ORG_1012,Finance,Medium,730,Midjourney,2021,42451,35.16,72833.88,8,30.13,171.57,AI Leader
ORG_1013,Finance,Medium,790,Gemini,2026,37283,14.18,73292.11,8,12.21,196.58,Slow Adopter
ORG_1014,Finance,Large,8360,ChatGPT,2026,306623,12.31,421716.72,4,6.79,137.54,Slow Adopter
ORG_1015,Finance,Medium,408,ChatGPT,2023,48007,35.05,42950.46,10,38.26,89.47,AI Leader
ORG_1016,Finance,Small,79,Copilot,2022,11493,34.93,12576.26,10,16.16,109.43,Early Adopter
ORG_1017,Finance,Small,129,ChatGPT,2026,13648,17.19,31383.51,5,5.04,229.95,Slow Adopter
ORG_1018,Education,Small,80,Copilot,2023,18478,11.98,39531.26,6,3.84,213.94,Slow Adopter
ORG_1019,Education,Large,6738,Claude,2026,260135,30.94,265078.97,8,29.14,101.9,Early Adopter
ORG_1020,Education,Small,134,Copilot,2024,13311,31.67,14825.68,5,17.3,111.38,Early Adopter
ORG_1021,Retail,Small,38,Copilot,2026,10287,18.13,27363.17,7,13.91,266.0,Slow Adopter
ORG_1022,Education,Medium,377,ChatGPT,2025,71019,23.13,147646.97,4,27.71,207.9,Early Adopter
ORG_1023,Healthcare,Medium,974,Gemini,2023,57512,21.57,100231.18,6,21.92,174.28,Early Adopter
ORG_1024,Finance,Small,58,Copilot,2025,13200,32.27,25351.35,4,23.73,192.06,Early Adopter
ORG_1025,IT,Medium,243,Claude,2022,135456,31.95,274836.34,5,31.96,202.9,AI Leader
ORG_1026,Manufacturing,Small,139,Copilot,2022,15527,14.96,10135.19,6,24.73,65.27,Early Adopter
ORG_1027,IT,Large,9204,Gemini,2026,346575,21.83,945411.22,9,18.27,272.79,Early Adopter
ORG_1028,Manufacturing,Medium,630,ChatGPT,2026,51588,27.07,76446.17,10,23.42,148.19,Early Adopter
ORG_1029,IT,Small,135,Copilot,2025,14999,29.64,13648.92,8,15.81,91.0,Early Adopter
ORG_1030,Manufacturing,Large,9831,Gemini,2023,224476,26.69,445371.6,7,21.46,198.4,Early Adopter
ORG_1031,Retail,Medium,484,Copilot,2024,64297,18.15,56353.4,7,12.64,87.65,Slow Adopter
ORG_1032,Retail,Small,82,Copilot,2024,15414,40.96,30339.65,4,30.61,196.83,AI Leader
ORG_1033,Healthcare,Medium,783,Gemini,2024,104972,19.4,245991.88,7,22.15,234.34,Early Adopter
ORG_1034,Education,Large,5427,ChatGPT,2023,273224,25.85,312708.55,6,21.2,114.45,Early Adopter
ORG_1035,Manufacturing,Large,4343,Claude,2025,228358,18.53,455556.2,3,3.07,199.49,Slow Adopter
ORG_1036,Manufacturing,Medium,554,Copilot,2024,118137,19.33,191697.31,7,13.04,162.27,Slow Adopter
ORG_1037,Manufacturing,Large,2780,ChatGPT,2024,282606,34.26,506766.17,3,36.52,179.32,AI Leader
ORG_1038,Retail,Medium,572,Copilot,2022,93204,25.67,63738.5,3,3.74,68.39,Slow Adopter
ORG_1039,IT,Medium,365,Claude,2026,70295,20.87,146690.59,5,15.12,208.68,Early Adopter
ORG_1040,Retail,Small,154,Midjourney,2025,14003,26.76,10964.97,6,22.74,78.3,Early Adopter
ORG_1041,Finance,Large,6190,Gemini,2025,365173,28.54,912310.85,6,16.48,249.83,Early Adopter
ORG_1042,Manufacturing,Small,166,Claude,2026,18642,34.13,27973.42,3,24.27,150.06,Early Adopter
ORG_1043,Retail,Small,125,ChatGPT,2026,19309,13.91,46037.17,10,8.75,238.42,Slow Adopter
ORG_1044,Healthcare,Medium,373,Copilot,2023,127989,19.84,312894.99,3,7.27,244.47,Slow Adopter
ORG_1045,Manufacturing,Large,4201,ChatGPT,2024,329078,7.21,679256.71,7,8.73,206.41,Slow Adopter
ORG_1046,Finance,Medium,688,ChatGPT,2025,64621,12.13,112249.32,7,4.28,173.7,Slow Adopter
ORG_1047,Healthcare,Medium,905,Gemini,2023,91982,34.58,140762.65,5,18.48,153.03,Early Adopter
ORG_1048,Finance,Medium,925,ChatGPT,2026,56875,25.53,103257.0,4,27.92,181.55,Early Adopter
ORG_1049,Education,Small,37,Copilot,2026,20053,38.18,48689.28,7,32.38,242.8,AI Leader
ORG_1050,Education,Medium,208,ChatGPT,2024,87846,26.26,228627.81,3,23.66,260.26,Early Adopter
ORG_1051,Retail,Small,103,ChatGPT,2024,9750,32.02,25980.14,10,7.72,266.46,Slow Adopter
ORG_1052,Manufacturing,Large,5090,ChatGPT,2026,389384,35.34,689288.93,3,23.1,177.02,Early Adopter
ORG_1053,Healthcare,Medium,553,Claude,2026,89234,33.31,229859.39,6,36.06,257.59,AI Leader
ORG_1054,Retail,Small,49,ChatGPT,2025,9746,26.61,12942.22,8,33.49,132.8,AI Leader
ORG_1055,Manufacturing,Large,2841,Gemini,2024,350723,25.54,552132.85,9,27.89,157.43,Early Adopter
ORG_1056,Healthcare,Medium,644,Copilot,2026,63088,50.87,114186.36,4,39.17,181.0,AI Leader
ORG_1057,Manufacturing,Small,136,ChatGPT,2025,19109,19.07,46425.63,7,30.74,242.95,AI Leader
ORG_1058,IT,Small,167,ChatGPT,2024,7567,31.57,14584.0,9,17.53,192.73,Early Adopter
ORG_1059,Retail,Small,164,Gemini,2026,8779,29.58,6805.58,8,15.02,77.52,Early Adopter
ORG_1060,Healthcare,Small,61,Claude,2024,7964,29.04,11324.89,8,33.9,142.2,AI Leader
ORG_1061,Retail,Small,33,Claude,2025,21589,26.49,49025.82,8,14.73,227.09,Slow Adopter
ORG_1062,Healthcare,Medium,664,ChatGPT,2026,121318,13.58,187376.49,5,21.62,154.45,Early Adopter
ORG_1063,Manufacturing,Small,173,Claude,2025,11382,30.25,29671.79,9,24.89,260.69,Early Adopter
ORG_1064,Retail,Medium,605,Gemini,2023,88378,39.0,120064.27,4,39.1,135.85,AI Leader
ORG_1065,Healthcare,Small,49,Gemini,2026,16647,25.97,37971.88,3,39.75,228.1,AI Leader
ORG_1066,Healthcare,Small,144,Claude,2020,16825,38.75,27335.48,10,39.45,162.47,AI Leader
ORG_1067,Retail,Medium,489,ChatGPT,2023,48460,26.57,33100.32,5,33.38,68.3,AI Leader
ORG_1068,Education,Medium,418,Claude,2022,92337,30.71,221653.66,7,28.2,240.05,Early Adopter
ORG_1069,Education,Large,1309,Gemini,2021,226342,10.55,164109.1,9,7.77,72.5,Slow Adopter
ORG_1070,IT,Large,4407,Copilot,2024,225890,25.41,442675.75,8,21.39,195.97,Early Adopter
ORG_1071,Retail,Medium,664,ChatGPT,2025,88265,24.81,127296.95,6,15.88,144.22,Early Adopter
ORG_1072,Finance,Small,68,Gemini,2023,9813,32.06,11526.75,10,25.45,117.46,Early Adopter
ORG_1073,IT,Medium,757,ChatGPT,2023,41614,33.69,86211.65,5,29.06,207.17,Early Adopter
ORG_1074,Manufacturing,Large,3324,ChatGPT,2025,173786,32.81,181030.58,9,12.23,104.17,Slow Adopter
ORG_1075,IT,Small,60,ChatGPT,2020,12587,19.84,16065.44,6,7.41,127.64,Slow Adopter
ORG_1076,Education,Medium,382,ChatGPT,2026,82848,26.8,206083.93,10,5.63,248.75,Slow Adopter
ORG_1077,Retail,Medium,494,ChatGPT,2023,33353,19.08,46885.33,10,4.97,140.57,Slow Adopter
ORG_1078,Healthcare,Large,4832,Copilot,2024,316083,30.64,276998.69,5,33.64,87.63,AI Leader
ORG_1079,Retail,Small,85,Gemini,2024,14273,16.82,21890.1,5,22.2,153.37,Early Adopter
ORG_1080,Healthcare,Small,197,Gemini,2025,13285,36.55,19308.11,4,19.27,145.34,Early Adopter
ORG_1081,Manufacturing,Medium,246,ChatGPT,2026,80487,16.52,168696.95,4,8.04,209.6,Slow Adopter
ORG_1082,Retail,Small,62,Midjourney,2025,15663,19.36,15328.12,9,27.69,97.86,Early Adopter
ORG_1083,Retail,Large,9303,ChatGPT,2022,235251,41.63,402631.68,9,32.18,171.15,AI Leader
ORG_1084,IT,Small,91,Claude,2026,7109,40.54,12740.3,7,39.13,179.21,AI Leader
ORG_1085,Finance,Small,125,Midjourney,2025,12563,34.81,26114.1,8,12.63,207.87,Slow Adopter
ORG_1086,Finance,Small,127,ChatGPT,2024,22458,26.65,42161.83,9,24.8,187.74,Early Adopter
ORG_1087,Healthcare,Small,139,ChatGPT,2026,5000,27.07,10988.0,7,23.21,219.76,Early Adopter
ORG_1088,IT,Large,8635,ChatGPT,2025,158086,37.1,108932.83,4,34.04,68.91,AI Leader
ORG_1089,Finance,Large,3433,Claude,2023,271773,16.49,569701.8,9,9.82,209.62,Slow Adopter
ORG_1090,IT,Medium,850,ChatGPT,2026,75651,22.24,180723.84,3,20.43,238.89,Early Adopter
ORG_1091,Healthcare,Small,152,ChatGPT,2024,12642,33.69,19556.27,3,24.62,154.69,Early Adopter
ORG_1092,Finance,Large,2351,ChatGPT,2024,265156,25.05,674255.3,8,25.91,254.29,Early Adopter
ORG_1093,Retail,Small,72,Claude,2026,19427,17.86,46107.67,8,16.29,237.34,Early Adopter
ORG_1094,Healthcare,Small,85,ChatGPT,2025,13566,20.87,37280.85,9,4.72,274.81,Slow Adopter
ORG_1095,IT,Large,2583,Claude,2021,179141,26.98,418897.23,4,22.69,233.84,Early Adopter
ORG_1096,Education,Medium,248,ChatGPT,2023,66162,22.16,73572.58,6,32.1,111.2,AI Leader
ORG_1097,Retail,Large,3525,ChatGPT,2025,290884,19.4,334552.92,5,15.34,115.01,Early Adopter
ORG_1098,Manufacturing,Medium,542,ChatGPT,2026,115444,25.94,316911.28,8,23.93,274.52,Early Adopter
ORG_1099,Manufacturing,Large,5382,Gemini,2024,234585,38.7,304533.32,5,28.5,129.82,Early Adopter
ORG_1100,Education,Medium,993,ChatGPT,2025,112513,27.6,158165.89,8,30.44,140.58,AI Leader
ORG_1101,Manufacturing,Large,6012,Claude,2023,272082,19.71,542150.26,9,21.62,199.26,Early Adopter
ORG_1102,Finance,Medium,865,ChatGPT,2025,96913,29.86,248637.63,4,34.64,256.56,AI Leader
ORG_1103,Healthcare,Large,9159,Gemini,2023,194131,31.86,434874.17,7,32.95,224.01,AI Leader
ORG_1104,IT,Small,171,ChatGPT,2025,12908,31.75,35375.02,3,38.86,274.06,AI Leader
ORG_1105,Finance,Small,105,ChatGPT,2020,11413,36.95,14095.81,9,35.0,123.51,AI Leader
ORG_1106,Retail,Large,5993,ChatGPT,2024,230686,20.39,443437.76,8,26.78,192.23,Early Adopter
ORG_1107,Manufacturing,Small,57,Copilot,2023,13659,33.66,10687.34,6,34.34,78.24,AI Leader
ORG_1108,IT,Medium,868,ChatGPT,2026,48741,20.55,117468.25,9,13.62,241.01,Slow Adopter
ORG_1109,Finance,Medium,295,ChatGPT,2023,125244,15.62,206296.87,9,12.81,164.72,Slow Adopter
ORG_1110,IT,Small,31,Claude,2026,9672,27.65,8885.44,8,36.41,91.87,AI Leader
ORG_1111,Manufacturing,Small,156,Gemini,2024,9244,5.54,12878.49,10,3.76,139.32,Slow Adopter
ORG_1112,Healthcare,Medium,761,Claude,2025,65478,39.44,81731.45,8,28.26,124.82,Early Adopter
ORG_1113,Retail,Medium,631,ChatGPT,2023,58086,28.39,112359.06,7,28.7,193.44,Early Adopter
ORG_1114,Finance,Large,7347,ChatGPT,2025,288280,28.84,623850.95,6,12.12,216.4,Slow Adopter
ORG_1115,Healthcare,Small,117,ChatGPT,2025,11223,17.46,25660.56,3,4.3,228.64,Slow Adopter
ORG_1116,Education,Medium,766,ChatGPT,2025,26426,24.9,41580.81,3,12.37,157.35,Slow Adopter
ORG_1117,IT,Medium,208,Copilot,2024,86038,30.72,135940.82,10,29.12,158.0,Early Adopter
ORG_1118,Healthcare,Large,6413,ChatGPT,2026,89072,17.39,71141.88,8,14.19,79.87,Slow Adopter
ORG_1119,IT,Medium,515,Copilot,2021,48861,23.12,100132.29,6,30.3,204.93,AI Leader
ORG_1120,Education,Large,2781,Gemini,2022,408167,36.4,918364.06,5,23.11,225.0,Early Adopter
ORG_1121,Retail,Small,193,ChatGPT,2026,15177,38.7,42403.02,6,38.94,279.39,AI Leader
ORG_1122,Retail,Large,3126,ChatGPT,2024,208261,26.02,287272.01,4,12.31,137.94,Slow Adopter
ORG_1123,Education,Small,62,Claude,2026,12655,11.86,32493.52,6,7.71,256.76,Slow Adopter
ORG_1124,Finance,Medium,244,ChatGPT,2024,69460,24.34,160375.51,5,14.88,230.89,Slow Adopter
ORG_1125,Healthcare,Medium,897,Claude,2023,95631,23.58,69308.59,6,28.91,72.48,Early Adopter
ORG_1126,Education,Small,156,Claude,2025,17563,23.45,11471.71,4,17.94,65.32,Early Adopter
ORG_1127,Manufacturing,Large,4090,Gemini,2022,134372,20.87,350001.16,6,17.41,260.47,Early Adopter
ORG_1128,Finance,Small,97,Gemini,2023,6620,28.18,14375.77,9,36.4,217.16,AI Leader
ORG_1129,Manufacturing,Small,75,Copilot,2024,19572,23.31,41609.27,7,11.14,212.6,Slow Adopter
ORG_1130,Manufacturing,Medium,368,ChatGPT,2025,98937,24.03,106041.48,3,18.52,107.18,Early Adopter
ORG_1131,Finance,Medium,858,Midjourney,2024,89218,25.64,165241.68,9,17.52,185.21,Early Adopter
ORG_1132,Education,Medium,899,Gemini,2024,94683,29.63,208921.56,4,19.51,220.65,Early Adopter
ORG_1133,Manufacturing,Small,46,ChatGPT,2022,9525,6.88,11088.01,3,12.08,116.41,Slow Adopter
ORG_1134,Education,Small,62,ChatGPT,2025,11859,24.34,19532.23,6,29.1,164.7,Early Adopter
ORG_1135,Healthcare,Small,105,ChatGPT,2026,19275,18.11,14463.31,10,17.35,75.04,Early Adopter
ORG_1136,Finance,Small,67,Copilot,2026,11897,36.77,10619.23,6,38.81,89.26,AI Leader
ORG_1137,Retail,Small,20,ChatGPT,2023,18493,36.58,38036.57,5,16.65,205.68,Early Adopter
ORG_1138,Finance,Medium,688,Copilot,2026,92416,33.62,173063.86,8,38.98,187.27,AI Leader
ORG_1139,Finance,Medium,392,Midjourney,2021,34597,13.42,55445.8,10,12.91,160.26,Slow Adopter
ORG_1140,IT,Medium,848,Copilot,2020,46151,15.79,106495.01,4,8.38,230.75,Slow Adopter
ORG_1141,Healthcare,Small,36,ChatGPT,2022,13759,31.72,28126.66,4,31.75,204.42,AI Leader
ORG_1142,Manufacturing,Large,8535,ChatGPT,2024,352047,18.82,431861.92,10,18.78,122.67,Early Adopter
ORG_1143,IT,Medium,636,Gemini,2023,76831,14.0,165269.32,8,4.67,215.11,Slow Adopter
ORG_1144,Education,Small,143,Gemini,2025,23204,22.89,14033.9,4,16.08,60.48,Early Adopter
ORG_1145,Healthcare,Small,25,Copilot,2025,19473,19.56,41962.05,6,9.07,215.49,Slow Adopter
ORG_1146,IT,Medium,705,ChatGPT,2022,5000,32.04,7145.42,8,29.5,142.91,Early Adopter
ORG_1147,Healthcare,Medium,305,ChatGPT,2023,107707,31.12,161967.67,8,15.9,150.38,Early Adopter
ORG_1148,Healthcare,Large,1678,ChatGPT,2025,292005,27.87,589150.61,10,9.14,201.76,Slow Adopter
ORG_1149,Finance,Small,182,Copilot,2026,17543,22.68,38391.92,5,24.36,218.84,Early Adopter
ORG_1150,Finance,Medium,729,ChatGPT,2024,67165,31.64,176942.46,4,33.21,263.44,AI Leader
ORG_1151,IT,Small,38,ChatGPT,2023,22388,24.62,15588.43,7,16.45,69.63,Early Adopter
ORG_1152,Manufacturing,Small,34,Claude,2024,29209,32.59,23769.18,4,20.44,81.38,Early Adopter
ORG_1153,Finance,Medium,502,Copilot,2021,76613,17.77,94359.64,7,16.87,123.16,Early Adopter
ORG_1154,Education,Medium,235,Gemini,2026,89527,29.53,138890.77,3,38.13,155.14,AI Leader
ORG_1155,IT,Small,165,Gemini,2025,10415,28.29,25347.89,4,16.64,243.38,Early Adopter
ORG_1156,Healthcare,Small,151,Copilot,2021,16792,41.82,35733.25,8,23.57,212.8,Early Adopter
ORG_1157,Healthcare,Medium,936,ChatGPT,2026,104110,35.2,172758.76,8,34.65,165.94,AI Leader
ORG_1158,Retail,Small,93,ChatGPT,2022,17403,34.36,40771.26,10,14.56,234.28,Slow Adopter
ORG_1159,Retail,Medium,204,Copilot,2022,48271,37.15,123489.45,7,37.39,255.83,AI Leader
ORG_1160,Finance,Medium,435,Copilot,2021,93340,27.56,195339.07,8,25.54,209.28,Early Adopter
ORG_1161,Retail,Medium,859,Claude,2022,58828,19.26,39440.63,8,18.55,67.04,Early Adopter
ORG_1162,Healthcare,Small,78,Midjourney,2024,15258,16.38,31365.64,8,5.07,205.57,Slow Adopter
ORG_1163,Healthcare,Large,5784,Copilot,2026,294563,19.31,321517.75,4,16.01,109.15,Early Adopter
ORG_1164,Retail,Small,111,ChatGPT,2026,12678,29.11,22212.86,4,18.09,175.21,Early Adopter
ORG_1165,Retail,Large,3525,ChatGPT,2022,188810,29.76,275030.29,9,24.35,145.67,Early Adopter
ORG_1166,Healthcare,Small,183,ChatGPT,2025,21059,27.64,24347.99,6,37.69,115.62,AI Leader
ORG_1167,Manufacturing,Medium,772,Copilot,2024,112093,40.91,218829.55,9,36.53,195.22,AI Leader
ORG_1168,IT,Small,124,Copilot,2026,17223,20.8,30530.65,7,30.86,177.27,AI Leader
ORG_1169,Retail,Medium,602,ChatGPT,2023,90757,38.89,252848.82,5,38.1,278.6,AI Leader
ORG_1170,Healthcare,Medium,548,ChatGPT,2026,86258,28.46,228479.03,7,20.25,264.88,Early Adopter
ORG_1171,Finance,Small,170,ChatGPT,2025,14364,40.57,11571.62,6,36.55,80.56,AI Leader
ORG_1172,Healthcare,Medium,776,Copilot,2020,72813,27.29,144680.03,8,29.95,198.7,Early Adopter
ORG_1173,Retail,Large,7106,Claude,2026,173223,29.79,375662.15,7,12.59,216.87,Slow Adopter
ORG_1174,Retail,Medium,534,Claude,2022,111016,33.76,307963.68,10,30.73,277.4,AI Leader
ORG_1175,Finance,Small,170,ChatGPT,2023,15619,5.9,27663.83,9,7.0,177.12,Slow Adopter
ORG_1176,Education,Large,5833,Gemini,2023,178242,28.28,130932.63,3,18.1,73.46,Early Adopter
ORG_1177,Healthcare,Small,193,ChatGPT,2024,15688,29.95,24957.38,7,19.28,159.09,Early Adopter
ORG_1178,IT,Large,2896,Gemini,2025,349886,14.06,845951.62,9,10.82,241.78,Slow Adopter
